gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,atq,costat
139665,2015-03-31,2015,1,INDL,C,D,STD,MCO,USD,2015Q1,2015Q1,4976.0000,A
139665,2015-06-30,2015,2,INDL,C,D,STD,MCO,USD,2015Q2,2015Q2,4999.5000,A
139665,2015-09-30,2015,3,INDL,C,D,STD,MCO,USD,2015Q3,2015Q3,4772.9000,A
139665,2015-12-31,2015,4,INDL,C,D,STD,MCO,USD,2015Q4,2015Q4,5123.4000,A
139665,2016-03-31,2016,1,INDL,C,D,STD,MCO,USD,2016Q1,2016Q1,5114.9000,A
139665,2016-06-30,2016,2,INDL,C,D,STD,MCO,USD,2016Q2,2016Q2,5044.9000,A
139665,2016-09-30,2016,3,INDL,C,D,STD,MCO,USD,2016Q3,2016Q3,5019.3000,A
139665,2016-12-31,2016,4,INDL,C,D,STD,MCO,USD,2016Q4,2016Q4,5327.3000,A
139665,2017-03-31,2017,1,INDL,C,D,STD,MCO,USD,2017Q1,2017Q1,5435.9000,A
139665,2017-06-30,2017,2,INDL,C,D,STD,MCO,USD,2017Q2,2017Q2,6536.3000,A
139665,2017-09-30,2017,3,INDL,C,D,STD,MCO,USD,2017Q3,2017Q3,8304.9000,A
139665,2017-12-31,2017,4,INDL,C,D,STD,MCO,USD,2017Q4,2017Q4,8594.2000,A
139665,2018-03-31,2018,1,INDL,C,D,STD,MCO,USD,2018Q1,2018Q1,9014.0000,A
139665,2018-06-30,2018,2,INDL,C,D,STD,MCO,USD,2018Q2,2018Q2,8751.6000,A
139665,2018-09-30,2018,3,INDL,C,D,STD,MCO,USD,2018Q3,2018Q3,8439.1000,A
139665,2018-12-31,2018,4,INDL,C,D,STD,MCO,USD,2018Q4,2018Q4,9526.2000,A
139665,2019-03-31,2019,1,INDL,C,D,STD,MCO,USD,2019Q1,2019Q1,9518.1000,A
139665,2019-06-30,2019,2,INDL,C,D,STD,MCO,USD,2019Q2,2019Q2,9591.6000,A
139665,2019-09-30,2019,3,INDL,C,D,STD,MCO,USD,2019Q3,2019Q3,9477.8000,A
139665,2019-12-31,2019,4,INDL,C,D,STD,MCO,USD,2019Q4,2019Q4,10265.0000,A
139665,2020-03-31,2020,1,INDL,C,D,STD,MCO,USD,2020Q1,2020Q1,11306.0000,A
139665,2020-06-30,2020,2,INDL,C,D,STD,MCO,USD,2020Q2,2020Q2,11298.0000,A
139665,2020-09-30,2020,3,INDL,C,D,STD,MCO,USD,2020Q3,2020Q3,11672.0000,A
139665,2020-12-31,2020,4,INDL,C,D,STD,MCO,USD,2020Q4,2020Q4,12409.0000,A
139665,2021-03-31,2021,1,INDL,C,D,STD,MCO,USD,2021Q1,2021Q1,12500.0000,A
139665,2021-06-30,2021,2,INDL,C,D,STD,MCO,USD,2021Q2,2021Q2,12552.0000,A
139665,2021-09-30,2021,3,INDL,C,D,STD,MCO,USD,2021Q3,2021Q3,14414.0000,A
139665,2021-12-31,2021,4,INDL,C,D,STD,MCO,USD,2021Q4,2021Q4,14680.0000,A
139665,2022-03-31,2022,1,INDL,C,D,STD,MCO,USD,2022Q1,2022Q1,14739.0000,A
139665,2022-06-30,2022,2,INDL,C,D,STD,MCO,USD,2022Q2,2022Q2,14315.0000,A
139665,2022-09-30,2022,3,INDL,C,D,STD,MCO,USD,2022Q3,2022Q3,13939.0000,A
139665,2022-12-31,2022,4,INDL,C,D,STD,MCO,USD,2022Q4,2022Q4,14349.0000,A
139665,2023-03-31,2023,1,INDL,C,D,STD,MCO,USD,2023Q1,2023Q1,14719.0000,A
139665,2023-06-30,2023,2,INDL,C,D,STD,MCO,USD,2023Q2,2023Q2,14691.0000,A
139665,2023-09-30,2023,3,INDL,C,D,STD,MCO,USD,2023Q3,2023Q3,14191.0000,A
140541,2010-03-31,2010,3,INDL,C,D,STD,TPR,USD,2010Q1,2010Q3,2641.9870,A
140541,2010-06-30,2010,4,INDL,C,D,STD,TPR,USD,2010Q2,2010Q4,2467.1150,A
140541,2010-09-30,2011,1,INDL,C,D,STD,TPR,USD,2010Q3,2011Q1,2609.8300,A
140541,2010-12-31,2011,2,INDL,C,D,STD,TPR,USD,2010Q4,2011Q2,2794.6710,A
140541,2011-03-31,2011,3,INDL,C,D,STD,TPR,USD,2011Q1,2011Q3,2721.8650,A
140541,2011-06-30,2011,4,INDL,C,D,STD,TPR,USD,2011Q2,2011Q4,2635.1160,A
140541,2011-09-30,2012,1,INDL,C,D,STD,TPR,USD,2011Q3,2012Q1,2878.0780,A
140541,2011-12-31,2012,2,INDL,C,D,STD,TPR,USD,2011Q4,2012Q2,3100.8850,A
140541,2012-03-31,2012,3,INDL,C,D,STD,TPR,USD,2012Q1,2012Q3,2984.8700,A
140541,2012-06-30,2012,4,INDL,C,D,STD,TPR,USD,2012Q2,2012Q4,3104.3210,A
140541,2012-09-30,2013,1,INDL,C,D,STD,TPR,USD,2012Q3,2013Q1,3151.3780,A
140541,2012-12-31,2013,2,INDL,C,D,STD,TPR,USD,2012Q4,2013Q2,3279.4290,A
140541,2013-03-31,2013,3,INDL,C,D,STD,TPR,USD,2013Q1,2013Q3,3272.1200,A
140541,2013-06-30,2013,4,INDL,C,D,STD,TPR,USD,2013Q2,2013Q4,3531.8970,A
140541,2013-09-30,2014,1,INDL,C,D,STD,TPR,USD,2013Q3,2014Q1,3487.3900,A
140541,2013-12-31,2014,2,INDL,C,D,STD,TPR,USD,2013Q4,2014Q2,3543.8170,A
140541,2014-03-31,2014,3,INDL,C,D,STD,TPR,USD,2014Q1,2014Q3,3580.6220,A
140541,2014-06-30,2014,4,INDL,C,D,STD,TPR,USD,2014Q2,2014Q4,3663.1310,A
140541,2014-09-30,2015,1,INDL,C,D,STD,TPR,USD,2014Q3,2015Q1,3671.0000,A
140541,2014-12-31,2015,2,INDL,C,D,STD,TPR,USD,2014Q4,2015Q2,3617.2000,A
140541,2015-03-31,2015,3,INDL,C,D,STD,TPR,USD,2015Q1,2015Q3,4512.7000,A
140541,2015-06-30,2015,4,INDL,C,D,STD,TPR,USD,2015Q2,2015Q4,4666.9000,A
140541,2015-09-30,2016,1,INDL,C,D,STD,TPR,USD,2015Q3,2016Q1,4554.4000,A
140541,2015-12-31,2016,2,INDL,C,D,STD,TPR,USD,2015Q4,2016Q2,4603.7000,A
140541,2016-03-31,2016,3,INDL,C,D,STD,TPR,USD,2016Q1,2016Q3,4676.5000,A
140541,2016-06-30,2016,4,INDL,C,D,STD,TPR,USD,2016Q2,2016Q4,4892.7000,A
140541,2016-09-30,2017,1,INDL,C,D,STD,TPR,USD,2016Q3,2017Q1,4584.6000,A
140541,2016-12-31,2017,2,INDL,C,D,STD,TPR,USD,2016Q4,2017Q2,4678.7000,A
140541,2017-03-31,2017,3,INDL,C,D,STD,TPR,USD,2017Q1,2017Q3,4661.0000,A
140541,2017-06-30,2017,4,INDL,C,D,STD,TPR,USD,2017Q2,2017Q4,5831.6000,A
140541,2017-09-30,2018,1,INDL,C,D,STD,TPR,USD,2017Q3,2018Q1,7454.4000,A
140541,2017-12-31,2018,2,INDL,C,D,STD,TPR,USD,2017Q4,2018Q2,7481.2000,A
140541,2018-03-31,2018,3,INDL,C,D,STD,TPR,USD,2018Q1,2018Q3,6588.0000,A
140541,2018-06-30,2018,4,INDL,C,D,STD,TPR,USD,2018Q2,2018Q4,6678.3000,A
140541,2018-09-30,2019,1,INDL,C,D,STD,TPR,USD,2018Q3,2019Q1,6703.3000,A
140541,2018-12-31,2019,2,INDL,C,D,STD,TPR,USD,2018Q4,2019Q2,7119.3000,A
140541,2019-03-31,2019,3,INDL,C,D,STD,TPR,USD,2019Q1,2019Q3,6969.9000,A
140541,2019-06-30,2019,4,INDL,C,D,STD,TPR,USD,2019Q2,2019Q4,6877.3000,A
140541,2019-09-30,2020,1,INDL,C,D,STD,TPR,USD,2019Q3,2020Q1,8450.1000,A
140541,2019-12-31,2020,2,INDL,C,D,STD,TPR,USD,2019Q4,2020Q2,8700.1000,A
140541,2020-03-31,2020,3,INDL,C,D,STD,TPR,USD,2020Q1,2020Q3,7743.0000,A
140541,2020-06-30,2020,4,INDL,C,D,STD,TPR,USD,2020Q2,2020Q4,7924.2000,A
140541,2020-09-30,2021,1,INDL,C,D,STD,TPR,USD,2020Q3,2021Q1,8133.4000,A
140541,2020-12-31,2021,2,INDL,C,D,STD,TPR,USD,2020Q4,2021Q2,8150.4000,A
140541,2021-03-31,2021,3,INDL,C,D,STD,TPR,USD,2021Q1,2021Q3,7966.0000,A
140541,2021-06-30,2021,4,INDL,C,D,STD,TPR,USD,2021Q2,2021Q4,8382.4000,A
140541,2021-09-30,2022,1,INDL,C,D,STD,TPR,USD,2021Q3,2022Q1,8014.1000,A
140541,2021-12-31,2022,2,INDL,C,D,STD,TPR,USD,2021Q4,2022Q2,7929.4000,A
140541,2022-03-31,2022,3,INDL,C,D,STD,TPR,USD,2022Q1,2022Q3,7338.2000,A
140541,2022-06-30,2022,4,INDL,C,D,STD,TPR,USD,2022Q2,2022Q4,7265.3000,A
140541,2022-09-30,2023,1,INDL,C,D,STD,TPR,USD,2022Q3,2023Q1,7080.0000,A
140541,2022-12-31,2023,2,INDL,C,D,STD,TPR,USD,2022Q4,2023Q2,7257.7000,A
140541,2023-03-31,2023,3,INDL,C,D,STD,TPR,USD,2023Q1,2023Q3,6984.4000,A
140541,2023-06-30,2023,4,INDL,C,D,STD,TPR,USD,2023Q2,2023Q4,7116.8000,A
140541,2023-09-30,2024,1,INDL,C,D,STD,TPR,USD,2023Q3,2024Q1,7142.5000,A
141384,2010-03-31,2010,1,INDL,C,D,STD,ALGN,USD,2010Q1,2010Q1,373.5520,A
141384,2010-06-30,2010,2,INDL,C,D,STD,ALGN,USD,2010Q2,2010Q2,408.6920,A
141384,2010-09-30,2010,3,INDL,C,D,STD,ALGN,USD,2010Q3,2010Q3,445.2350,A
141384,2010-12-31,2010,4,INDL,C,D,STD,ALGN,USD,2010Q4,2010Q4,476.9430,A
141384,2011-03-31,2011,1,INDL,C,D,STD,ALGN,USD,2011Q1,2011Q1,496.9820,A
141384,2011-06-30,2011,2,INDL,C,D,STD,ALGN,USD,2011Q2,2011Q2,547.0490,A
141384,2011-09-30,2011,3,INDL,C,D,STD,ALGN,USD,2011Q3,2011Q3,585.9200,A
141384,2011-12-31,2011,4,INDL,C,D,STD,ALGN,USD,2011Q4,2011Q4,649.2640,A
141384,2012-03-31,2012,1,INDL,C,D,STD,ALGN,USD,2012Q1,2012Q1,670.4360,A
141384,2012-06-30,2012,2,INDL,C,D,STD,ALGN,USD,2012Q2,2012Q2,744.1630,A
141384,2012-09-30,2012,3,INDL,C,D,STD,ALGN,USD,2012Q3,2012Q3,768.1640,A
141384,2012-12-31,2012,4,INDL,C,D,STD,ALGN,USD,2012Q4,2012Q4,756.3120,A
141384,2013-03-31,2013,1,INDL,C,D,STD,ALGN,USD,2013Q1,2013Q1,726.2450,A
141384,2013-06-30,2013,2,INDL,C,D,STD,ALGN,USD,2013Q2,2013Q2,703.8940,A
141384,2013-09-30,2013,3,INDL,C,D,STD,ALGN,USD,2013Q3,2013Q3,759.2060,A
141384,2013-12-31,2013,4,INDL,C,D,STD,ALGN,USD,2013Q4,2013Q4,832.1470,A
141384,2014-03-31,2014,1,INDL,C,D,STD,ALGN,USD,2014Q1,2014Q1,885.6410,A
141384,2014-06-30,2014,2,INDL,C,D,STD,ALGN,USD,2014Q2,2014Q2,885.4330,A
141384,2014-09-30,2014,3,INDL,C,D,STD,ALGN,USD,2014Q3,2014Q3,948.2890,A
141384,2014-12-31,2014,4,INDL,C,D,STD,ALGN,USD,2014Q4,2014Q4,987.9970,A
141384,2015-03-31,2015,1,INDL,C,D,STD,ALGN,USD,2015Q1,2015Q1,1028.4050,A
141384,2015-06-30,2015,2,INDL,C,D,STD,ALGN,USD,2015Q2,2015Q2,1028.5810,A
141384,2015-09-30,2015,3,INDL,C,D,STD,ALGN,USD,2015Q3,2015Q3,1079.5620,A
141384,2015-12-31,2015,4,INDL,C,D,STD,ALGN,USD,2015Q4,2015Q4,1158.6330,A
141384,2016-03-31,2016,1,INDL,C,D,STD,ALGN,USD,2016Q1,2016Q1,1207.5600,A
141384,2016-06-30,2016,2,INDL,C,D,STD,ALGN,USD,2016Q2,2016Q2,1251.2730,A
141384,2016-09-30,2016,3,INDL,C,D,STD,ALGN,USD,2016Q3,2016Q3,1358.8930,A
141384,2016-12-31,2016,4,INDL,C,D,STD,ALGN,USD,2016Q4,2016Q4,1396.1510,A
141384,2017-03-31,2017,1,INDL,C,D,STD,ALGN,USD,2017Q1,2017Q1,1459.2930,A
141384,2017-06-30,2017,2,INDL,C,D,STD,ALGN,USD,2017Q2,2017Q2,1551.1870,A
141384,2017-09-30,2017,3,INDL,C,D,STD,ALGN,USD,2017Q3,2017Q3,1697.6230,A
141384,2017-12-31,2017,4,INDL,C,D,STD,ALGN,USD,2017Q4,2017Q4,1777.8560,A
141384,2018-03-31,2018,1,INDL,C,D,STD,ALGN,USD,2018Q1,2018Q1,1782.7310,A
141384,2018-06-30,2018,2,INDL,C,D,STD,ALGN,USD,2018Q2,2018Q2,1916.5890,A
141384,2018-09-30,2018,3,INDL,C,D,STD,ALGN,USD,2018Q3,2018Q3,1928.4050,A
141384,2018-12-31,2018,4,INDL,C,D,STD,ALGN,USD,2018Q4,2018Q4,2052.4580,A
141384,2019-03-31,2019,1,INDL,C,D,STD,ALGN,USD,2019Q1,2019Q1,2234.4300,A
141384,2019-06-30,2019,2,INDL,C,D,STD,ALGN,USD,2019Q2,2019Q2,2346.0170,A
141384,2019-09-30,2019,3,INDL,C,D,STD,ALGN,USD,2019Q3,2019Q3,2350.3800,A
141384,2019-12-31,2019,4,INDL,C,D,STD,ALGN,USD,2019Q4,2019Q4,2500.7020,A
141384,2020-03-31,2020,1,INDL,C,D,STD,ALGN,USD,2020Q1,2020Q1,3964.8400,A
141384,2020-06-30,2020,2,INDL,C,D,STD,ALGN,USD,2020Q2,2020Q2,4025.8570,A
141384,2020-09-30,2020,3,INDL,C,D,STD,ALGN,USD,2020Q3,2020Q3,4415.0910,A
141384,2020-12-31,2020,4,INDL,C,D,STD,ALGN,USD,2020Q4,2020Q4,4829.6830,A
141384,2021-03-31,2021,1,INDL,C,D,STD,ALGN,USD,2021Q1,2021Q1,5069.7820,A
141384,2021-06-30,2021,2,INDL,C,D,STD,ALGN,USD,2021Q2,2021Q2,5395.5680,A
141384,2021-09-30,2021,3,INDL,C,D,STD,ALGN,USD,2021Q3,2021Q3,5650.1090,A
141384,2021-12-31,2021,4,INDL,C,D,STD,ALGN,USD,2021Q4,2021Q4,5942.1100,A
141384,2022-03-31,2022,1,INDL,C,D,STD,ALGN,USD,2022Q1,2022Q1,5943.4140,A
141384,2022-06-30,2022,2,INDL,C,D,STD,ALGN,USD,2022Q2,2022Q2,5810.1190,A
141384,2022-09-30,2022,3,INDL,C,D,STD,ALGN,USD,2022Q3,2022Q3,5912.8020,A
141384,2022-12-31,2022,4,INDL,C,D,STD,ALGN,USD,2022Q4,2022Q4,5947.9470,A
141384,2023-03-31,2023,1,INDL,C,D,STD,ALGN,USD,2023Q1,2023Q1,5901.4480,A
141384,2023-06-30,2023,2,INDL,C,D,STD,ALGN,USD,2023Q2,2023Q2,6144.5500,A
141384,2023-09-30,2023,3,INDL,C,D,STD,ALGN,USD,2023Q3,2023Q3,6318.5510,A
141459,2010-03-31,2010,1,INDL,C,D,STD,GRMN,USD,2010Q1,2010Q1,3551.5280,A
141459,2010-06-30,2010,2,INDL,C,D,STD,GRMN,USD,2010Q2,2010Q2,3431.3590,A
141459,2010-09-30,2010,3,INDL,C,D,STD,GRMN,USD,2010Q3,2010Q3,3658.0180,A
141459,2010-12-31,2010,4,INDL,C,D,STD,GRMN,USD,2010Q4,2010Q4,3988.6880,A
141459,2011-03-31,2011,1,INDL,C,D,STD,GRMN,USD,2011Q1,2011Q1,3937.5090,A
141459,2011-06-30,2011,2,INDL,C,D,STD,GRMN,USD,2011Q2,2011Q2,4198.4550,A
141459,2011-09-30,2011,3,INDL,C,D,STD,GRMN,USD,2011Q3,2011Q3,4334.8850,A
141459,2011-12-31,2011,4,INDL,C,D,STD,GRMN,USD,2011Q4,2011Q4,4471.3380,A
141459,2012-03-31,2012,1,INDL,C,D,STD,GRMN,USD,2012Q1,2012Q1,4324.7930,A
141459,2012-06-30,2012,2,INDL,C,D,STD,GRMN,USD,2012Q2,2012Q2,4462.7620,A
141459,2012-09-30,2012,3,INDL,C,D,STD,GRMN,USD,2012Q3,2012Q3,4630.7420,A
141459,2012-12-31,2012,4,INDL,C,D,STD,GRMN,USD,2012Q4,2012Q4,4819.1240,A
141459,2013-03-31,2013,1,INDL,C,D,STD,GRMN,USD,2013Q1,2013Q1,4570.4200,A
141459,2013-06-30,2013,2,INDL,C,D,STD,GRMN,USD,2013Q2,2013Q2,4599.1810,A
141459,2013-09-30,2013,3,INDL,C,D,STD,GRMN,USD,2013Q3,2013Q3,4823.2260,A
141459,2013-12-31,2013,4,INDL,C,D,STD,GRMN,USD,2013Q4,2013Q4,4879.6030,A
141459,2014-03-31,2014,1,INDL,C,D,STD,GRMN,USD,2014Q1,2014Q1,4738.9140,A
141459,2014-06-30,2014,2,INDL,C,D,STD,GRMN,USD,2014Q2,2014Q2,4741.8020,A
141459,2014-09-30,2014,3,INDL,C,D,STD,GRMN,USD,2014Q3,2014Q3,4669.3640,A
141459,2014-12-31,2014,4,INDL,C,D,STD,GRMN,USD,2014Q4,2014Q4,4693.3030,A
141459,2015-03-31,2015,1,INDL,C,D,STD,GRMN,USD,2015Q1,2015Q1,4543.2790,A
141459,2015-06-30,2015,2,INDL,C,D,STD,GRMN,USD,2015Q2,2015Q2,4423.4090,A
141459,2015-09-30,2015,3,INDL,C,D,STD,GRMN,USD,2015Q3,2015Q3,4388.4720,A
141459,2015-12-31,2015,4,INDL,C,D,STD,GRMN,USD,2015Q4,2015Q4,4499.3910,A
141459,2016-03-31,2016,1,INDL,C,D,STD,GRMN,USD,2016Q1,2016Q1,4410.3240,A
141459,2016-06-30,2016,2,INDL,C,D,STD,GRMN,USD,2016Q2,2016Q2,4527.5830,A
141459,2016-09-30,2016,3,INDL,C,D,STD,GRMN,USD,2016Q3,2016Q3,4591.9060,A
141459,2016-12-31,2016,4,INDL,C,D,STD,GRMN,USD,2016Q4,2016Q4,4525.1330,A
141459,2017-03-31,2017,1,INDL,C,D,STD,GRMN,USD,2017Q1,2017Q1,4600.6810,A
141459,2017-06-30,2017,2,INDL,C,D,STD,GRMN,USD,2017Q2,2017Q2,4748.7720,A
141459,2017-09-30,2017,3,INDL,C,D,STD,GRMN,USD,2017Q3,2017Q3,4835.3910,A
141459,2017-12-31,2017,4,INDL,C,D,STD,GRMN,USD,2017Q4,2017Q4,5010.2600,A
141459,2018-03-31,2018,1,INDL,C,D,STD,GRMN,USD,2018Q1,2018Q1,4855.2220,A
141459,2018-06-30,2018,2,INDL,C,D,STD,GRMN,USD,2018Q2,2018Q2,4988.7200,A
141459,2018-09-30,2018,3,INDL,C,D,STD,GRMN,USD,2018Q3,2018Q3,5095.9670,A
141459,2018-12-31,2018,4,INDL,C,D,STD,GRMN,USD,2018Q4,2018Q4,5382.8580,A
141459,2019-03-31,2019,1,INDL,C,D,STD,GRMN,USD,2019Q1,2019Q1,5280.1450,A
141459,2019-06-30,2019,2,INDL,C,D,STD,GRMN,USD,2019Q2,2019Q2,5524.7830,A
141459,2019-09-30,2019,3,INDL,C,D,STD,GRMN,USD,2019Q3,2019Q3,5755.1050,A
141459,2019-12-31,2019,4,INDL,C,D,STD,GRMN,USD,2019Q4,2019Q4,6166.7990,A
141459,2020-03-31,2020,1,INDL,C,D,STD,GRMN,USD,2020Q1,2020Q1,6053.9930,A
141459,2020-06-30,2020,2,INDL,C,D,STD,GRMN,USD,2020Q2,2020Q2,6220.0420,A
141459,2020-09-30,2020,3,INDL,C,D,STD,GRMN,USD,2020Q3,2020Q3,6550.6690,A
141459,2020-12-31,2020,4,INDL,C,D,STD,GRMN,USD,2020Q4,2020Q4,7031.3730,A
141459,2021-03-31,2021,1,INDL,C,D,STD,GRMN,USD,2021Q1,2021Q1,6999.7290,A
141459,2021-06-30,2021,2,INDL,C,D,STD,GRMN,USD,2021Q2,2021Q2,7402.7240,A
141459,2021-09-30,2021,3,INDL,C,D,STD,GRMN,USD,2021Q3,2021Q3,7571.4890,A
141459,2021-12-31,2021,4,INDL,C,D,STD,GRMN,USD,2021Q4,2021Q4,7854.4270,A
141459,2022-03-31,2022,1,INDL,C,D,STD,GRMN,USD,2022Q1,2022Q1,7703.2490,A
141459,2022-06-30,2022,2,INDL,C,D,STD,GRMN,USD,2022Q2,2022Q2,7813.6960,A
141459,2022-09-30,2022,3,INDL,C,D,STD,GRMN,USD,2022Q3,2022Q3,7627.6060,A
141459,2022-12-31,2022,4,INDL,C,D,STD,GRMN,USD,2022Q4,2022Q4,7731.1700,A
141459,2023-03-31,2023,1,INDL,C,D,STD,GRMN,USD,2023Q1,2023Q1,7726.0310,A
141459,2023-06-30,2023,2,INDL,C,D,STD,GRMN,USD,2023Q2,2023Q2,7871.8000,A
141459,2023-09-30,2023,3,INDL,C,D,STD,GRMN,USD,2023Q3,2023Q3,7965.0220,A
141913,2010-02-28,2009,3,INDL,C,D,STD,GPN,USD,2010Q1,2009Q3,1979.6680,A
141913,2010-05-31,2009,4,INDL,C,D,STD,GPN,USD,2010Q2,2009Q4,2039.3260,A
141913,2010-08-31,2010,1,INDL,C,D,STD,GPN,USD,2010Q3,2010Q1,1908.7450,A
141913,2010-11-30,2010,2,INDL,C,D,STD,GPN,USD,2010Q4,2010Q2,2056.5900,A
141913,2011-02-28,2010,3,INDL,C,D,STD,GPN,USD,2011Q1,2010Q3,3052.4180,A
141913,2011-05-31,2010,4,INDL,C,D,STD,GPN,USD,2011Q2,2010Q4,3350.5310,A
141913,2011-08-31,2011,1,INDL,C,D,STD,GPN,USD,2011Q3,2011Q1,2715.1580,A
141913,2011-11-30,2011,2,INDL,C,D,STD,GPN,USD,2011Q4,2011Q2,2614.3390,A
141913,2012-02-29,2011,3,INDL,C,D,STD,GPN,USD,2012Q1,2011Q3,2616.9710,A
141913,2012-05-31,2011,4,INDL,C,D,STD,GPN,USD,2012Q2,2011Q4,2688.1430,A
141913,2012-08-31,2012,1,INDL,C,D,STD,GPN,USD,2012Q3,2012Q1,2805.4920,A
141913,2012-11-30,2012,2,INDL,C,D,STD,GPN,USD,2012Q4,2012Q2,3428.7210,A
141913,2013-02-28,2012,3,INDL,C,D,STD,GPN,USD,2013Q1,2012Q3,3076.2240,A
141913,2013-05-31,2012,4,INDL,C,D,STD,GPN,USD,2013Q2,2012Q4,3125.0560,A
141913,2013-08-31,2013,1,INDL,C,D,STD,GPN,USD,2013Q3,2013Q1,3499.4900,A
141913,2013-11-30,2013,2,INDL,C,D,STD,GPN,USD,2013Q4,2013Q2,3981.5640,A
141913,2014-02-28,2013,3,INDL,C,D,STD,GPN,USD,2014Q1,2013Q3,3455.7150,A
141913,2014-05-31,2013,4,INDL,C,D,STD,GPN,USD,2014Q2,2013Q4,4018.6500,A
141913,2014-08-31,2014,1,INDL,C,D,STD,GPN,USD,2014Q3,2014Q1,4339.3560,A
141913,2014-11-30,2014,2,INDL,C,D,STD,GPN,USD,2014Q4,2014Q2,4541.5870,A
141913,2015-02-28,2014,3,INDL,C,D,STD,GPN,USD,2015Q1,2014Q3,4018.3200,A
141913,2015-05-31,2014,4,INDL,C,D,STD,GPN,USD,2015Q2,2014Q4,5793.5480,A
141913,2015-08-31,2015,1,INDL,C,D,STD,GPN,USD,2015Q3,2015Q1,5472.9180,A
141913,2015-11-30,2015,2,INDL,C,D,STD,GPN,USD,2015Q4,2015Q2,5328.1010,A
141913,2016-02-29,2015,3,INDL,C,D,STD,GPN,USD,2016Q1,2015Q3,4699.1010,A
141913,2016-05-31,2015,4,INDL,C,D,STD,GPN,USD,2016Q2,2015Q4,10509.9520,A
141913,2016-08-31,2016,1,INDL,C,D,STD,GPN,USD,2016Q3,2016Q1,10237.7800,A
141913,2016-11-30,2016,2,INDL,C,D,STD,GPN,USD,2016Q4,2016Q2,10113.1140,A
141913,2017-02-28,2016,3,INDL,C,D,STD,GPN,USD,,2016Q3,,A
141913,2017-03-31,2017,1,INDL,C,D,STD,GPN,USD,2017Q1,2017Q1,9959.7160,A
141913,2017-05-31,2016,4,INDL,C,D,STD,GPN,USD,,2016Q4,,A
141913,2017-06-30,2017,2,INDL,C,D,STD,GPN,USD,2017Q2,2017Q2,10036.7810,A
141913,2017-09-30,2017,3,INDL,C,D,STD,GPN,USD,2017Q3,2017Q3,12281.5490,A
141913,2017-12-31,2017,4,INDL,C,D,STD,GPN,USD,2017Q4,2017Q4,12998.0690,A
141913,2018-03-31,2018,1,INDL,C,D,STD,GPN,USD,2018Q1,2018Q1,12903.2970,A
141913,2018-06-30,2018,2,INDL,C,D,STD,GPN,USD,2018Q2,2018Q2,12299.8770,A
141913,2018-09-30,2018,3,INDL,C,D,STD,GPN,USD,2018Q3,2018Q3,13839.2360,A
141913,2018-12-31,2018,4,INDL,C,D,STD,GPN,USD,2018Q4,2018Q4,13230.7740,A
141913,2019-03-31,2019,1,INDL,C,D,STD,GPN,USD,2019Q1,2019Q1,14749.6210,A
141913,2019-06-30,2019,2,INDL,C,D,STD,GPN,USD,2019Q2,2019Q2,14584.0720,A
141913,2019-09-30,2019,3,INDL,C,D,STD,GPN,USD,2019Q3,2019Q3,45212.0470,A
141913,2019-12-31,2019,4,INDL,C,D,STD,GPN,USD,2019Q4,2019Q4,44480.1620,A
141913,2020-03-31,2020,1,INDL,C,D,STD,GPN,USD,2020Q1,2020Q1,43849.5980,A
141913,2020-06-30,2020,2,INDL,C,D,STD,GPN,USD,2020Q2,2020Q2,44001.4770,A
141913,2020-09-30,2020,3,INDL,C,D,STD,GPN,USD,2020Q3,2020Q3,44549.7820,A
141913,2020-12-31,2020,4,INDL,C,D,STD,GPN,USD,2020Q4,2020Q4,44201.5450,A
141913,2021-03-31,2021,1,INDL,C,D,STD,GPN,USD,2021Q1,2021Q1,44257.7280,A
141913,2021-06-30,2021,2,INDL,C,D,STD,GPN,USD,2021Q2,2021Q2,45149.6730,A
141913,2021-09-30,2021,3,INDL,C,D,STD,GPN,USD,2021Q3,2021Q3,45754.4750,A
141913,2021-12-31,2021,4,INDL,C,D,STD,GPN,USD,2021Q4,2021Q4,45279.7130,A
141913,2022-03-31,2022,1,INDL,C,D,STD,GPN,USD,2022Q1,2022Q1,45435.2600,A
141913,2022-06-30,2022,2,INDL,C,D,STD,GPN,USD,2022Q2,2022Q2,44175.8240,A
141913,2022-09-30,2022,3,INDL,C,D,STD,GPN,USD,2022Q3,2022Q3,43938.7490,A
141913,2022-12-31,2022,4,INDL,C,D,STD,GPN,USD,2022Q4,2022Q4,44809.0140,A
141913,2023-03-31,2023,1,INDL,C,D,STD,GPN,USD,2023Q1,2023Q1,48638.6440,A
141913,2023-06-30,2023,2,INDL,C,D,STD,GPN,USD,2023Q2,2023Q2,48150.8800,A
141913,2023-09-30,2023,3,INDL,C,D,STD,GPN,USD,2023Q3,2023Q3,48924.6050,A
142460,2010-03-31,2010,1,INDL,C,D,STD,BTU,USD,2010Q1,2010Q1,10055.3000,A
142460,2010-06-30,2010,2,INDL,C,D,STD,BTU,USD,2010Q2,2010Q2,10097.8000,A
142460,2010-09-30,2010,3,INDL,C,D,STD,BTU,USD,2010Q3,2010Q3,10972.6000,A
142460,2010-12-31,2010,4,INDL,C,D,STD,BTU,USD,2010Q4,2010Q4,11363.1000,A
